Shift,Begin,End
2019-11-27-1,2019-11-27 13:19:53.500,2019-11-27 13:21:20.250
2019-11-27-1,2019-11-27 13:21:20.250,2019-11-27 13:22:21.500
2019-11-27-1,2019-11-27 13:22:21.500,2019-11-27 13:23:50.000
2019-11-27-1,2019-11-27 13:23:50.000,2019-11-27 13:25:39.250
2019-11-27-1,2019-11-27 13:25:39.250,2019-11-27 13:26:36.500
2019-11-27-1,2019-11-27 13:26:36.500,2019-11-27 13:27:04.000
2019-11-27-1,2019-11-27 13:39:47.750,2019-11-27 13:40:16.000
2019-11-27-1,2019-11-27 13:46:17.250,2019-11-27 13:48:38.500
2019-11-27-1,2019-11-27 13:48:38.500,2019-11-27 13:49:23.750
2019-11-27-1,2019-11-27 13:49:23.750,2019-11-27 13:51:10.000
2019-11-27-1,2019-11-27 13:51:10.000,2019-11-27 13:51:52.750
2019-11-27-1,2019-11-27 13:51:52.750,2019-11-27 13:53:58.000
2019-11-27-1,2019-11-27 13:53:58.000,2019-11-27 13:56:43.000
2019-11-27-1,2019-11-27 14:22:34.000,2019-11-27 14:23:07.500
2019-11-27-1,2019-11-27 14:25:29.750,2019-11-27 14:26:57.000
2019-11-27-1,2019-11-27 14:26:57.000,2019-11-27 14:29:11.750
2019-11-27-1,2019-11-27 14:29:11.750,2019-11-27 14:30:30.000
2019-11-27-1,2019-11-27 14:43:56.500,2019-11-27 14:46:12.000
2019-11-27-1,2019-11-27 14:46:12.000,2019-11-27 14:47:42.250
2019-11-27-2,2019-11-27 17:29:13.250,2019-11-27 17:35:06.250
2019-11-27-2,2019-11-27 17:39:22.750,2019-11-27 17:40:55.250
2019-11-27-2,2019-11-27 17:40:55.250,2019-11-27 17:41:50.250
2019-11-27-2,2019-11-27 17:41:50.250,2019-11-27 17:43:27.250
2019-11-27-2,2019-11-27 17:43:27.250,2019-11-27 17:47:20.250
2019-11-27-2,2019-11-27 17:47:20.250,2019-11-27 17:48:10.250
2019-11-27-2,2019-11-27 17:48:10.250,2019-11-27 17:48:56.500
2019-11-27-2,2019-11-27 17:48:56.500,2019-11-27 17:50:07.750
2019-11-27-2,2019-11-27 17:50:07.750,2019-11-27 17:52:18.000
2019-11-27-2,2019-11-27 17:52:18.000,2019-11-27 17:54:25.000
2019-11-27-2,2019-11-27 17:54:25.000,2019-11-27 17:56:02.250
2019-11-27-2,2019-11-27 17:56:02.250,2019-11-27 17:57:52.250
2019-11-27-2,2019-11-27 17:57:52.250,2019-11-27 17:59:33.000
2019-11-27-2,2019-11-27 17:59:33.000,2019-11-27 18:00:26.750
2019-11-27-2,2019-11-27 18:00:26.750,2019-11-27 18:10:30.500
2019-11-27-2,2019-11-27 18:10:30.500,2019-11-27 18:12:36.250
2019-11-27-2,2019-11-27 18:12:36.250,2019-11-27 18:18:03.750
2019-11-27-2,2019-11-27 18:20:05.500,2019-11-27 18:20:32.000
2019-11-27-2,2019-11-27 18:22:52.750,2019-11-27 18:24:52.750
2019-11-27-2,2019-11-27 18:24:52.750,2019-11-27 18:26:33.000
2019-11-27-2,2019-11-27 18:26:33.000,2019-11-27 18:27:16.250
2019-11-27-2,2019-11-27 18:27:16.250,2019-11-27 18:29:32.250
2019-11-27-2,2019-11-27 18:29:32.250,2019-11-27 18:31:38.000
2019-11-27-2,2019-11-27 18:31:38.000,2019-11-27 18:32:52.750
2019-11-27-2,2019-11-27 18:32:52.750,2019-11-27 18:33:37.500
2019-11-27-2,2019-11-27 18:36:53.750,2019-11-27 18:38:56.000
2019-11-27-2,2019-11-27 18:54:30.500,2019-11-27 18:55:53.250
2019-11-27-2,2019-11-27 18:58:33.750,2019-11-27 19:00:00.750
2019-11-27-2,2019-11-27 19:29:58.500,2019-11-27 19:31:58.000
2019-11-27-2,2019-11-27 19:31:58.000,2019-11-27 19:34:58.750
2019-11-27-2,2019-11-27 19:34:58.750,2019-11-27 19:36:29.000
2019-11-27-2,2019-11-27 19:36:29.000,2019-11-27 19:37:16.000
2019-11-27-2,2019-11-27 19:37:16.000,2019-11-27 19:39:24.750
2019-11-27-2,2019-11-27 19:39:24.750,2019-11-27 19:40:13.500
2019-11-27-2,2019-11-27 19:40:13.500,2019-11-27 19:41:27.000
2019-11-27-2,2019-11-27 19:41:27.000,2019-11-27 19:44:03.500
2019-11-27-2,2019-11-27 19:44:03.500,2019-11-27 19:45:40.250
2019-11-27-2,2019-11-27 19:45:40.250,2019-11-27 19:51:01.000
2019-11-27-2,2019-11-27 19:51:01.000,2019-11-27 19:52:56.500
2019-11-27-2,2019-11-27 19:52:56.500,2019-11-27 19:53:42.500
2019-11-27-2,2019-11-27 19:53:42.500,2019-11-27 19:55:07.000
2019-11-27-2,2019-11-27 19:55:07.000,2019-11-27 19:56:41.000
2019-11-27-2,2019-11-27 19:56:41.000,2019-11-27 19:57:30.500
2019-11-27-2,2019-11-27 19:57:30.500,2019-11-27 20:01:27.500
2019-11-27-2,2019-11-27 20:01:27.500,2019-11-27 20:02:33.500
2019-11-27-2,2019-11-27 20:02:33.500,2019-11-27 20:03:46.750
2019-11-27-2,2019-11-27 20:03:46.750,2019-11-27 20:06:06.250
2019-11-27-2,2019-11-27 20:25:29.250,2019-11-27 20:26:54.250
2019-11-27-2,2019-11-27 20:26:54.250,2019-11-27 20:27:44.500
2019-11-27-2,2019-11-27 20:27:44.500,2019-11-27 20:28:50.750
2019-11-27-2,2019-11-27 20:28:50.750,2019-11-27 20:30:56.750
2019-11-27-2,2019-11-27 20:30:56.750,2019-11-27 20:32:55.250
2019-11-27-2,2019-11-27 20:32:55.250,2019-11-27 20:35:02.750
2019-11-27-2,2019-11-27 20:35:02.750,2019-11-27 20:37:08.250
2019-11-27-2,2019-11-27 20:37:08.250,2019-11-27 20:39:22.750
2019-11-27-2,2019-11-27 20:39:22.750,2019-11-27 20:40:22.500
2019-11-27-2,2019-11-27 20:40:22.500,2019-11-27 20:43:15.000
2019-11-27-2,2019-11-27 20:43:15.000,2019-11-27 20:46:30.750
2019-11-27-2,2019-11-27 20:46:30.750,2019-11-27 20:48:14.750
2019-11-27-2,2019-11-27 20:48:14.750,2019-11-27 20:50:01.250
2019-11-27-2,2019-11-27 20:52:52.250,2019-11-27 20:55:22.250
2019-11-27-2,2019-11-27 20:55:22.250,2019-11-27 20:56:52.750
2019-11-27-2,2019-11-27 20:56:52.750,2019-11-27 20:59:07.250
2019-11-27-2,2019-11-27 20:59:07.250,2019-11-27 21:00:52.000
2019-11-27-2,2019-11-27 21:00:52.000,2019-11-27 21:02:28.250
2019-11-27-2,2019-11-27 21:02:28.250,2019-11-27 21:02:29.750
2019-11-27-2,2019-11-27 21:02:37.000,2019-11-27 21:03:26.250
2019-11-27-2,2019-11-27 21:17:30.000,2019-11-27 21:17:30.750
2019-11-27-2,2019-11-27 21:18:28.500,2019-11-27 21:18:28.500
2019-11-27-2,2019-11-27 21:18:32.250,2019-11-27 21:18:34.750
2019-11-27-2,2019-11-27 21:18:36.250,2019-11-27 21:19:32.250
2019-11-27-2,2019-11-27 21:19:32.250,2019-11-27 21:20:55.500
2019-11-27-2,2019-11-27 21:20:55.500,2019-11-27 21:21:44.500
2019-11-27-2,2019-11-27 21:21:44.500,2019-11-27 21:23:10.500
2019-11-27-2,2019-11-27 21:23:10.500,2019-11-27 21:25:21.500
2019-11-27-2,2019-11-27 21:25:21.500,2019-11-27 21:27:44.750
2019-11-27-2,2019-11-27 21:27:44.750,2019-11-27 21:28:44.250
2019-11-27-2,2019-11-27 21:28:44.250,2019-11-27 21:30:34.500
2019-11-27-2,2019-11-27 21:30:34.500,2019-11-27 21:33:17.000
2019-11-27-2,2019-11-27 21:33:17.000,2019-11-27 21:35:49.000
2019-11-27-2,2019-11-27 21:41:04.250,2019-11-27 21:44:06.000
2019-11-27-2,2019-11-27 21:44:06.000,2019-11-27 21:45:58.000
2019-11-27-2,2019-11-27 21:45:58.000,2019-11-27 21:47:59.000
2019-11-27-2,2019-11-27 21:47:59.000,2019-11-27 21:49:36.500
2019-11-27-2,2019-11-27 21:49:36.500,2019-11-27 21:50:52.750
2019-11-27-2,2019-11-27 21:50:52.750,2019-11-27 21:52:18.000
2019-11-27-2,2019-11-27 21:52:18.000,2019-11-27 21:54:09.750
2019-11-27-2,2019-11-27 21:54:09.750,2019-11-27 21:57:49.500
2019-11-27-2,2019-11-27 21:57:49.500,2019-11-27 21:59:41.250
2019-11-27-2,2019-11-27 21:59:41.250,2019-11-27 22:01:49.250
2019-11-27-2,2019-11-27 22:01:49.250,2019-11-27 22:04:29.500
2019-11-27-2,2019-11-27 22:04:29.500,2019-11-27 22:06:03.750
2019-11-27-2,2019-11-27 22:09:28.000,2019-11-27 22:11:26.500
2019-11-27-2,2019-11-27 22:37:23.500,2019-11-27 22:40:03.500
2019-11-27-2,2019-11-27 22:40:03.500,2019-11-27 22:41:37.500
2019-11-27-2,2019-11-27 22:41:37.500,2019-11-27 22:42:16.250
2019-11-27-2,2019-11-27 22:42:16.250,2019-11-27 22:43:29.250
2019-11-27-2,2019-11-27 22:43:29.250,2019-11-27 22:45:05.000
2019-11-27-2,2019-11-27 22:45:05.000,2019-11-27 22:45:34.500
2019-11-27-2,2019-11-27 22:45:34.500,2019-11-27 22:46:01.000
2019-11-27-2,2019-11-27 22:46:01.000,2019-11-27 22:47:03.000
2019-11-27-2,2019-11-27 22:47:03.000,2019-11-27 22:48:59.000
2019-11-27-2,2019-11-27 22:48:59.000,2019-11-27 22:51:19.000
2019-11-27-2,2019-11-27 22:51:19.000,2019-11-27 22:57:45.500
2019-11-27-2,2019-11-27 22:57:45.500,2019-11-27 22:58:58.500
2019-11-27-2,2019-11-27 22:58:58.500,2019-11-27 23:00:47.500
2019-11-27-2,2019-11-27 23:00:47.500,2019-11-27 23:02:18.000
2019-11-27-2,2019-11-27 23:02:18.000,2019-11-27 23:03:02.000
2019-11-27-2,2019-11-27 23:03:02.000,2019-11-27 23:04:37.500
2019-11-27-2,2019-11-27 23:04:37.500,2019-11-27 23:06:45.250
2019-11-27-2,2019-11-27 23:10:19.750,2019-11-27 23:11:12.500
2019-11-27-2,2019-11-27 23:11:12.500,2019-11-27 23:12:03.250
2019-11-27-2,2019-11-27 23:12:03.250,2019-11-27 23:13:14.500
2019-11-27-2,2019-11-27 23:13:14.500,2019-11-27 23:15:16.500
2019-11-27-2,2019-11-27 23:15:16.500,2019-11-27 23:17:09.000
2019-11-27-2,2019-11-27 23:17:09.000,2019-11-27 23:19:35.250
2019-11-27-2,2019-11-27 23:19:35.250,2019-11-27 23:20:52.500
2019-11-27-2,2019-11-27 23:20:52.500,2019-11-27 23:23:13.500
2019-11-27-2,2019-11-27 23:23:13.500,2019-11-27 23:24:16.250
2019-11-27-2,2019-11-27 23:24:16.250,2019-11-27 23:25:22.750
2019-11-27-2,2019-11-27 23:25:22.750,2019-11-27 23:27:32.750
2019-11-27-2,2019-11-27 23:27:32.750,2019-11-27 23:29:23.250
2019-11-27-2,2019-11-27 23:29:23.250,2019-11-27 23:31:11.000
2019-11-27-2,2019-11-27 23:31:11.000,2019-11-27 23:32:55.500
2019-11-27-2,2019-11-27 23:32:55.500,2019-11-27 23:35:14.500
2019-11-27-2,2019-11-27 23:35:14.500,2019-11-27 23:37:04.750
2019-11-27-2,2019-11-27 23:37:04.750,2019-11-27 23:39:20.250
2019-11-27-2,2019-11-27 23:39:20.250,2019-11-27 23:41:46.500
2019-11-27-2,2019-11-27 23:41:46.500,2019-11-27 23:43:38.500
2019-11-27-2,2019-11-27 23:43:38.500,2019-11-27 23:45:51.000
2019-11-27-2,2019-11-27 23:45:51.000,2019-11-27 23:47:52.750
2019-11-27-2,2019-11-27 23:47:52.750,2019-11-27 23:49:07.000
2019-11-27-2,2019-11-27 23:49:07.000,2019-11-27 23:50:54.750
2019-11-27-2,2019-11-27 23:50:54.750,2019-11-27 23:53:05.500
2019-11-27-2,2019-11-27 23:53:05.500,2019-11-27 23:55:19.250
2019-11-27-2,2019-11-27 23:55:19.250,2019-11-27 23:57:13.000
2019-11-27-2,2019-11-27 23:57:13.000,2019-11-27 23:59:35.250
2019-11-27-2,2019-11-27 23:59:35.250,2019-11-28 00:02:06.000
2019-11-27-2,2019-11-28 00:02:06.000,2019-11-28 00:03:40.750
2019-11-27-2,2019-11-28 00:11:33.750,2019-11-28 00:13:54.000
2019-11-27-2,2019-11-28 00:13:54.000,2019-11-28 00:15:42.000
2019-11-27-2,2019-11-28 00:15:42.000,2019-11-28 00:19:18.500
2019-11-27-2,2019-11-28 00:19:18.500,2019-11-28 00:21:07.500
2019-11-27-2,2019-11-28 00:21:07.500,2019-11-28 00:25:25.500
2019-11-27-2,2019-11-28 00:25:25.500,2019-11-28 00:27:19.250
2019-11-27-2,2019-11-28 00:27:19.250,2019-11-28 00:29:14.750
2019-11-27-2,2019-11-28 00:29:14.750,2019-11-28 00:31:20.500
2019-11-27-2,2019-11-28 00:31:20.500,2019-11-28 00:33:24.000
2019-11-27-2,2019-11-28 00:33:24.000,2019-11-28 00:34:59.000
2019-11-27-2,2019-11-28 00:34:59.000,2019-11-28 00:37:47.750
2019-11-27-2,2019-11-28 00:37:47.750,2019-11-28 00:39:35.500
2019-11-27-2,2019-11-28 00:39:35.500,2019-11-28 00:43:21.250
2019-11-27-2,2019-11-28 00:43:21.250,2019-11-28 00:44:28.250
2019-11-27-2,2019-11-28 00:44:28.250,2019-11-28 00:46:30.250
2019-11-27-2,2019-11-28 00:46:30.250,2019-11-28 00:54:16.750
2019-11-28-1,2019-11-28 08:01:54.500,2019-11-28 08:01:55.500
2019-11-28-1,2019-11-28 08:05:59.500,2019-11-28 08:06:00.250
2019-11-28-1,2019-11-28 08:06:01.000,2019-11-28 08:06:20.750
2019-11-28-1,2019-11-28 08:06:59.250,2019-11-28 08:07:45.000
2019-11-28-1,2019-11-28 08:07:45.500,2019-11-28 08:08:02.750
2019-11-28-1,2019-11-28 08:08:02.750,2019-11-28 08:11:59.500
2019-11-28-1,2019-11-28 08:11:59.500,2019-11-28 08:12:59.250
2019-11-28-1,2019-11-28 08:44:31.000,2019-11-28 08:50:03.750
2019-11-28-1,2019-11-28 08:50:03.750,2019-11-28 08:52:13.000
2019-11-28-1,2019-11-28 08:52:13.000,2019-11-28 08:53:48.250
2019-11-28-1,2019-11-28 08:53:48.250,2019-11-28 08:59:12.500
2019-11-28-1,2019-11-28 08:59:12.500,2019-11-28 09:00:56.250
2019-11-28-1,2019-11-28 09:00:56.250,2019-11-28 09:01:42.750
2019-11-28-1,2019-11-28 09:01:42.750,2019-11-28 09:02:26.250
2019-11-28-1,2019-11-28 09:07:17.750,2019-11-28 09:10:55.250
2019-11-28-1,2019-11-28 09:10:55.250,2019-11-28 09:13:00.500
2019-11-28-1,2019-11-28 09:13:00.500,2019-11-28 09:13:26.250
2019-11-28-1,2019-11-28 09:13:26.250,2019-11-28 09:14:31.250
2019-11-28-1,2019-11-28 09:14:31.250,2019-11-28 09:18:40.250
2019-11-28-1,2019-11-28 09:18:40.250,2019-11-28 09:19:21.250
2019-11-28-1,2019-11-28 09:19:21.250,2019-11-28 09:21:03.250
2019-11-28-1,2019-11-28 09:21:03.250,2019-11-28 09:24:29.250
2019-11-28-1,2019-11-28 09:24:29.250,2019-11-28 09:26:15.250
2019-11-28-1,2019-11-28 09:26:15.250,2019-11-28 09:28:48.000
2019-11-28-1,2019-11-28 09:34:52.750,2019-11-28 09:36:38.000
2019-11-28-1,2019-11-28 09:36:38.000,2019-11-28 09:38:43.750
2019-11-28-1,2019-11-28 09:44:23.500,2019-11-28 09:44:59.500
2019-11-28-1,2019-11-28 09:44:59.500,2019-11-28 09:46:37.500
2019-11-28-1,2019-11-28 09:46:37.500,2019-11-28 09:47:53.250
2019-11-28-1,2019-11-28 09:51:04.500,2019-11-28 09:51:53.750
2019-11-28-1,2019-11-28 09:51:53.750,2019-11-28 09:52:59.750
2019-11-28-1,2019-11-28 09:52:59.750,2019-11-28 09:55:27.750
2019-11-28-1,2019-11-28 09:55:27.750,2019-11-28 09:56:00.500
2019-11-28-1,2019-11-28 09:56:00.500,2019-11-28 09:57:13.750
2019-11-28-1,2019-11-28 09:57:13.750,2019-11-28 09:58:05.000
2019-11-28-1,2019-11-28 09:58:05.000,2019-11-28 10:00:31.000
2019-11-28-1,2019-11-28 11:07:28.000,2019-11-28 11:18:16.250
2019-11-28-1,2019-11-28 11:18:16.250,2019-11-28 11:20:06.500
2019-11-28-1,2019-11-28 11:20:06.500,2019-11-28 11:22:31.500
2019-11-28-1,2019-11-28 11:22:31.500,2019-11-28 11:23:04.500
2019-11-28-1,2019-11-28 11:23:04.500,2019-11-28 11:24:43.000
2019-11-28-1,2019-11-28 11:24:43.000,2019-11-28 11:26:50.000
2019-11-28-1,2019-11-28 11:26:50.000,2019-11-28 11:27:23.000
2019-11-28-1,2019-11-28 11:27:23.000,2019-11-28 11:29:15.750
2019-11-28-1,2019-11-28 11:29:15.750,2019-11-28 11:31:12.500
2019-11-28-1,2019-11-28 11:31:12.500,2019-11-28 11:33:29.250
2019-11-28-1,2019-11-28 11:33:29.250,2019-11-28 11:34:22.250
2019-11-28-1,2019-11-28 11:34:22.250,2019-11-28 11:35:29.750
2019-11-28-1,2019-11-28 11:35:29.750,2019-11-28 11:37:44.000
2019-11-28-1,2019-11-28 11:37:44.000,2019-11-28 11:38:27.250
2019-11-28-1,2019-11-28 11:43:55.750,2019-11-28 11:45:14.250
2019-11-28-1,2019-11-28 11:45:14.250,2019-11-28 11:47:21.750
2019-11-28-1,2019-11-28 11:47:21.750,2019-11-28 11:49:29.750
2019-11-28-1,2019-11-28 11:54:28.750,2019-11-28 11:57:18.000
2019-11-28-1,2019-11-28 11:57:18.000,2019-11-28 11:59:48.500
2019-11-28-1,2019-11-28 11:59:48.500,2019-11-28 12:04:13.500
2019-11-28-1,2019-11-28 12:04:13.500,2019-11-28 12:07:13.250
2019-11-28-1,2019-11-28 12:07:13.250,2019-11-28 12:08:20.500
2019-11-28-1,2019-11-28 12:08:20.500,2019-11-28 12:09:34.250
2019-11-28-1,2019-11-28 12:09:34.250,2019-11-28 12:11:31.000
2019-11-28-1,2019-11-28 12:11:31.000,2019-11-28 12:11:58.750
2019-11-28-1,2019-11-28 12:11:58.750,2019-11-28 12:13:17.000
2019-11-28-1,2019-11-28 12:13:17.000,2019-11-28 12:13:57.000
2019-11-28-1,2019-11-28 12:13:57.000,2019-11-28 12:15:28.500
2019-11-28-1,2019-11-28 12:15:28.500,2019-11-28 12:17:28.000
2019-11-28-1,2019-11-28 12:17:28.000,2019-11-28 12:19:50.000
2019-11-28-1,2019-11-28 12:19:50.000,2019-11-28 12:20:20.250
2019-11-28-1,2019-11-28 12:20:20.250,2019-11-28 12:21:07.000
2019-11-28-1,2019-11-28 12:21:07.000,2019-11-28 12:22:08.250
2019-11-28-1,2019-11-28 12:55:54.750,2019-11-28 12:57:44.250
2019-11-28-1,2019-11-28 13:00:11.500,2019-11-28 13:01:13.000
2019-11-28-1,2019-11-28 13:01:13.000,2019-11-28 13:02:05.750
2019-11-28-1,2019-11-28 13:04:25.250,2019-11-28 13:06:42.500
2019-11-28-1,2019-11-28 13:06:42.500,2019-11-28 13:07:29.500
2019-11-28-1,2019-11-28 13:07:29.500,2019-11-28 13:08:46.000
2019-11-28-1,2019-11-28 13:08:46.000,2019-11-28 13:09:37.000
2019-11-28-1,2019-11-28 13:09:37.000,2019-11-28 13:10:41.250
2019-11-28-1,2019-11-28 13:10:41.250,2019-11-28 13:11:49.500
2019-11-28-1,2019-11-28 13:11:49.500,2019-11-28 13:13:12.000
2019-11-28-1,2019-11-28 13:13:12.000,2019-11-28 13:14:02.250
2019-11-28-1,2019-11-28 13:19:40.500,2019-11-28 13:20:46.250
2019-11-28-1,2019-11-28 13:20:46.250,2019-11-28 13:22:08.750
2019-11-28-1,2019-11-28 13:22:08.750,2019-11-28 13:24:09.750
2019-11-28-1,2019-11-28 13:27:12.250,2019-11-28 13:28:43.000
2019-11-28-1,2019-11-28 13:28:43.000,2019-11-28 13:30:29.000
2019-11-28-1,2019-11-28 13:30:29.000,2019-11-28 13:33:06.250
2019-11-28-1,2019-11-28 13:33:06.250,2019-11-28 13:35:02.750
2019-11-28-1,2019-11-28 13:35:02.750,2019-11-28 13:37:07.000
2019-11-28-1,2019-11-28 13:37:07.000,2019-11-28 13:39:20.500
2019-11-28-1,2019-11-28 13:39:20.500,2019-11-28 13:39:54.000
2019-11-28-1,2019-11-28 13:39:54.000,2019-11-28 13:41:47.500
2019-11-28-1,2019-11-28 13:41:47.500,2019-11-28 13:44:08.250
2019-11-28-1,2019-11-28 13:44:08.250,2019-11-28 13:46:14.000
2019-11-28-1,2019-11-28 13:46:14.000,2019-11-28 13:47:13.250
2019-11-28-1,2019-11-28 13:47:13.250,2019-11-28 13:48:11.000
2019-11-28-1,2019-11-28 13:48:11.000,2019-11-28 13:50:51.000
2019-11-28-1,2019-11-28 13:50:51.000,2019-11-28 13:51:20.500
2019-11-28-1,2019-11-28 13:51:20.500,2019-11-28 13:53:45.500
2019-11-28-1,2019-11-28 13:53:45.500,2019-11-28 13:54:16.750
2019-11-28-1,2019-11-28 13:54:16.750,2019-11-28 13:55:44.000
2019-11-28-1,2019-11-28 13:55:44.000,2019-11-28 13:56:27.250
2019-11-28-1,2019-11-28 13:56:27.250,2019-11-28 13:57:50.250
2019-11-28-1,2019-11-28 13:57:50.250,2019-11-28 13:59:52.750
2019-11-28-1,2019-11-28 13:59:52.750,2019-11-28 14:01:54.750
2019-11-28-1,2019-11-28 14:04:37.750,2019-11-28 14:07:29.500
2019-11-28-1,2019-11-28 14:07:29.500,2019-11-28 14:08:15.000
2019-11-28-1,2019-11-28 14:08:15.000,2019-11-28 14:09:36.000
2019-11-28-1,2019-11-28 14:09:36.000,2019-11-28 14:11:59.500
2019-11-28-1,2019-11-28 14:11:59.500,2019-11-28 14:13:05.250
2019-11-28-1,2019-11-28 14:13:05.250,2019-11-28 14:13:56.250
2019-11-28-1,2019-11-28 14:13:56.250,2019-11-28 14:16:37.750
2019-11-28-1,2019-11-28 14:16:37.750,2019-11-28 14:17:53.750
2019-11-28-1,2019-11-28 14:34:34.000,2019-11-28 14:36:06.500
2019-11-28-1,2019-11-28 14:38:53.750,2019-11-28 14:39:34.750
2019-11-28-1,2019-11-28 14:41:35.750,2019-11-28 14:44:18.500
2019-11-28-1,2019-11-28 14:44:18.500,2019-11-28 14:47:15.750
2019-11-28-2,2019-11-28 19:47:07.250,2019-11-28 19:47:14.250
2019-11-28-2,2019-11-28 19:47:17.250,2019-11-28 19:47:23.750
2019-11-28-2,2019-11-28 19:47:42.250,2019-11-28 19:47:43.500
2019-11-28-2,2019-11-28 19:47:44.500,2019-11-28 19:48:24.250
2019-11-28-2,2019-11-28 19:55:49.500,2019-11-28 20:00:30.000
2019-11-28-2,2019-11-28 20:00:30.000,2019-11-28 20:02:02.250
2019-11-28-2,2019-11-28 20:02:02.250,2019-11-28 20:04:43.250
2019-11-28-2,2019-11-28 20:04:43.250,2019-11-28 20:05:29.500
2019-11-28-2,2019-11-28 20:14:06.250,2019-11-28 20:14:07.000
2019-11-28-2,2019-11-28 20:14:22.250,2019-11-28 20:14:25.750
2019-11-28-2,2019-11-28 20:17:21.000,2019-11-28 20:18:43.750
2019-11-28-2,2019-11-28 20:18:43.750,2019-11-28 20:19:28.000
2019-11-28-2,2019-11-28 20:19:28.000,2019-11-28 20:21:13.250
2019-11-28-2,2019-11-28 20:21:13.250,2019-11-28 20:22:29.500
2019-11-28-2,2019-11-28 20:24:55.000,2019-11-28 20:25:33.750
2019-11-28-2,2019-11-28 21:12:55.000,2019-11-28 21:15:08.000
2019-11-28-2,2019-11-28 21:15:08.000,2019-11-28 21:16:27.500
2019-11-28-2,2019-11-28 21:16:27.500,2019-11-28 21:17:33.500
2019-11-28-2,2019-11-28 21:17:33.500,2019-11-28 21:21:22.750
2019-11-28-2,2019-11-28 21:21:22.750,2019-11-28 21:23:17.000
2019-11-28-2,2019-11-28 21:23:17.000,2019-11-28 21:26:34.500
2019-11-28-2,2019-11-28 21:26:34.500,2019-11-28 21:27:27.500
2019-11-28-2,2019-11-28 21:27:27.500,2019-11-28 21:28:54.250
2019-11-28-2,2019-11-28 21:28:54.250,2019-11-28 21:29:31.500
2019-11-28-2,2019-11-28 21:29:31.500,2019-11-28 21:30:13.000
2019-11-28-2,2019-11-28 21:30:13.000,2019-11-28 21:31:43.000
2019-11-28-2,2019-11-28 21:31:43.000,2019-11-28 21:33:57.250
2019-11-28-2,2019-11-28 21:33:57.250,2019-11-28 21:35:52.000
2019-11-28-2,2019-11-28 21:35:52.000,2019-11-28 21:36:40.500
2019-11-28-2,2019-11-28 21:36:40.500,2019-11-28 21:37:44.500
2019-11-28-2,2019-11-28 21:42:25.000,2019-11-28 21:43:55.250
2019-11-28-2,2019-11-28 21:43:55.250,2019-11-28 21:46:49.250
2019-11-28-2,2019-11-28 21:46:49.250,2019-11-28 21:49:35.750
2019-11-28-2,2019-11-28 21:49:35.750,2019-11-28 21:51:39.750
2019-11-28-2,2019-11-28 21:51:39.750,2019-11-28 21:54:18.750
2019-11-28-2,2019-11-28 21:54:18.750,2019-11-28 21:58:05.000
2019-11-28-2,2019-11-28 21:58:05.000,2019-11-28 21:58:55.000
2019-11-28-2,2019-11-28 22:09:06.750,2019-11-28 22:09:07.000
2019-11-28-2,2019-11-28 22:09:11.750,2019-11-28 22:10:32.500
2019-11-28-2,2019-11-28 22:10:32.500,2019-11-28 22:12:08.750
2019-11-28-2,2019-11-28 22:12:08.750,2019-11-28 22:12:43.250
2019-11-28-2,2019-11-28 22:12:43.250,2019-11-28 22:15:55.500
2019-11-28-2,2019-11-28 22:15:55.500,2019-11-28 22:16:44.000
2019-11-28-2,2019-11-28 22:16:44.000,2019-11-28 22:18:25.750
2019-11-28-2,2019-11-28 22:18:25.750,2019-11-28 22:18:59.500
2019-11-28-2,2019-11-28 22:18:59.500,2019-11-28 22:19:56.750
2019-11-28-2,2019-11-28 22:19:56.750,2019-11-28 22:21:13.500
2019-11-28-2,2019-11-28 22:21:13.500,2019-11-28 22:23:33.750
2019-11-28-2,2019-11-28 22:23:33.750,2019-11-28 22:26:06.250
2019-11-28-2,2019-11-28 22:26:06.250,2019-11-28 22:27:54.750
2019-11-28-2,2019-11-28 22:27:54.750,2019-11-28 22:32:44.000
2019-11-28-2,2019-11-28 22:32:44.000,2019-11-28 22:35:16.750
2019-11-28-2,2019-11-28 22:35:16.750,2019-11-28 22:37:36.500
2019-11-28-2,2019-11-28 22:37:36.500,2019-11-28 22:40:17.750
2019-11-28-2,2019-11-28 22:40:17.750,2019-11-28 22:42:01.250
2019-11-28-2,2019-11-28 22:44:08.750,2019-11-28 22:45:30.250
2019-11-28-2,2019-11-28 22:45:30.250,2019-11-28 22:47:29.250
2019-11-28-2,2019-11-28 22:47:29.250,2019-11-28 22:52:59.750
2019-11-28-2,2019-11-28 22:57:50.000,2019-11-28 23:02:08.750
2019-11-28-2,2019-11-28 23:02:08.750,2019-11-28 23:04:08.000
2019-11-28-2,2019-11-28 23:04:08.000,2019-11-28 23:05:36.000
2019-11-28-2,2019-11-28 23:05:36.000,2019-11-28 23:07:26.500
2019-11-28-2,2019-11-28 23:07:26.500,2019-11-28 23:10:23.250
2019-11-28-2,2019-11-28 23:10:23.250,2019-11-28 23:12:46.500
2019-11-28-2,2019-11-28 23:12:46.500,2019-11-28 23:14:50.000
2019-11-28-2,2019-11-28 23:14:50.000,2019-11-28 23:24:25.750
2019-11-28-2,2019-11-28 23:24:25.750,2019-11-28 23:25:51.750
2019-11-28-2,2019-11-28 23:25:51.750,2019-11-28 23:26:55.750
